age,city,country,education_среднее
35,1167,32,1.0
43,1178,32,1.0
38,1185,32,1.0
21,1134,32,0.0
39,1174,32,1.0
18,1169,32,0.0
40,1188,32,1.0
24,1194,32,0.0
45,1175,32,1.0
35,1183,32,1.0
53,1157,32,1.0
61,1175,32,1.0
43,1134,32,1.0
56,1134,32,1.0
64,1185,32,1.0
42,1157,32,1.0
46,1211,32,1.0
62,907,32,1.0
36,1156,32,1.0
35,1188,32,1.0
52,1188,32,1.0
48,1188,32,1.0
48,1134,32,1.0
44,1134,32,1.0
42,1192,32,1.0
50,1134,32,1.0
15,1134,32,0.0
42,1167,32,1.0
50,1192,32,1.0
39,1134,32,1.0
57,1206,32,1.0
48,1188,32,1.0
50,1177,32,1.0
42,1157,32,1.0
52,1159,32,1.0
34,1144,32,1.0
31,1207,32,1.0
56,1167,32,1.0
49,1182,32,0.0
42,1134,32,1.0
27,1134,32,1.0
64,1134,32,1.0
20,1134,32,0.0
31,1175,32,1.0
38,1134,32,1.0
23,1142,32,0.0
40,1134,32,1.0
33,1141,32,1.0
37,1157,32,1.0
26,1167,32,0.0
36,1157,32,1.0
60,1188,32,1.0
23,1160,32,0.0
33,1188,32,1.0
41,1157,32,1.0
48,1192,32,1.0
40,1188,32,1.0
33,1134,32,1.0
17,1145,32,0.0
43,1204,32,1.0
36,1168,32,1.0
37,1147,32,1.0
41,1134,32,1.0
22,1157,32,0.0
54,1188,32,1.0
29,1177,32,1.0
27,1150,32,1.0
16,1134,32,0.0
39,1134,32,1.0
37,1134,32,1.0
45,1192,32,1.0
32,1204,32,1.0
43,1134,32,1.0
34,1134,32,1.0
63,1160,32,1.0
45,1188,32,1.0
31,1134,32,1.0
52,1178,32,1.0
33,1156,32,1.0
34,269,32,1.0
43,1192,32,1.0
37,1204,32,1.0
43,1134,32,1.0
23,1139,32,0.0
40,1188,32,1.0
19,1152,32,0.0
16,1188,32,0.0
30,1198,32,1.0
22,73,32,0.0
35,1164,32,1.0
54,1201,32,1.0
32,1178,32,1.0
51,1134,32,1.0
25,1188,32,0.0
49,1134,32,1.0
33,1188,32,1.0
19,1134,32,0.0
57,33,32,1.0
48,1162,32,1.0
15,1167,32,0.0
45,1134,32,1.0
24,1134,32,0.0
22,1145,32,0.0
60,1134,32,1.0
64,1134,32,1.0
43,1134,32,1.0
38,1134,32,1.0
37,1134,32,1.0
45,1201,32,1.0
28,1134,32,1.0
45,1134,32,1.0
33,1192,32,1.0
33,1200,32,1.0
33,1157,32,0.0
43,1156,32,1.0
22,1188,32,0.0
53,1188,32,1.0
35,1186,32,1.0
46,1134,32,1.0
45,1211,32,1.0
49,1150,32,1.0
38,1188,32,1.0
15,1188,32,0.0
37,1183,32,1.0
37,1141,32,1.0
53,1192,32,1.0
22,1177,32,0.0
38,515,32,1.0
23,1201,32,0.0
38,1207,32,1.0
42,1152,32,1.0
47,1178,32,1.0
53,1134,32,1.0
43,1165,32,1.0
68,1153,32,1.0
45,1192,32,1.0
42,1134,32,1.0
40,1167,32,1.0
45,1185,32,1.0
46,1178,32,1.0
20,1177,32,0.0
52,1168,32,1.0
45,61,32,1.0
35,1134,32,1.0
35,1134,32,1.0
51,1134,32,1.0
18,1204,32,0.0
41,1179,32,0.0
32,1177,32,1.0
33,1152,32,1.0
25,1134,32,0.0
46,1167,32,1.0
54,1212,32,1.0
27,1134,32,1.0
55,1184,32,1.0
59,1188,32,1.0
36,1201,32,1.0
33,1134,32,1.0
34,1192,32,1.0
48,1157,32,1.0
46,1205,32,1.0
12,1139,32,1.0
40,1201,32,1.0
38,1186,32,1.0
54,1182,32,1.0
61,1186,32,1.0
44,1204,32,0.0
38,1155,32,1.0
36,1134,32,1.0
57,1148,32,1.0
9,1134,32,1.0
46,1188,32,1.0
40,1134,32,1.0
24,1178,32,0.0
36,1187,32,1.0
23,1160,32,0.0
37,1152,32,1.0
40,1165,32,1.0
36,1190,32,1.0
19,1203,32,0.0
38,1160,32,1.0
30,1134,32,1.0
23,1178,32,0.0
26,1178,32,1.0
30,1156,32,1.0
41,1157,32,1.0
15,1188,32,0.0
45,1134,32,1.0
33,1188,32,1.0
58,1134,32,1.0
43,1134,32,1.0
33,1179,32,1.0
47,1134,32,1.0
48,1188,32,1.0
27,1157,32,0.0
24,1134,32,0.0
19,1134,32,0.0
25,1150,32,0.0
34,1192,32,1.0
40,1190,32,1.0
45,1152,32,1.0
50,1177,32,1.0
24,1157,32,0.0
23,1178,32,0.0
49,1192,32,1.0
64,1134,32,1.0
33,1134,32,1.0
23,84,32,0.0
30,1188,32,1.0
47,1134,32,0.0
40,1204,32,1.0
40,1185,32,1.0
60,1134,32,1.0
48,1134,32,1.0
38,1165,32,1.0
20,1174,32,0.0
32,1181,32,0.0
69,207,32,0.0
41,1164,32,0.0
49,1155,32,1.0
61,1134,32,1.0
21,1185,32,0.0
26,1182,32,1.0
13,1167,32,1.0
65,1163,32,1.0
52,1134,32,1.0
28,972,32,1.0
15,1134,32,1.0
47,1178,32,1.0
33,1187,32,1.0
45,1190,32,1.0
24,1188,32,0.0
32,1142,32,1.0
67,1134,32,1.0
23,1134,32,0.0
41,1134,32,1.0
37,1159,32,1.0
36,1190,32,1.0
32,1185,32,1.0
36,1134,32,1.0
32,1196,32,1.0
30,1171,32,1.0
16,1134,32,0.0
75,1137,32,1.0
23,1188,32,0.0
58,1137,32,1.0
31,1182,32,1.0
41,1187,32,1.0
29,1167,32,1.0
47,1184,32,1.0
47,61,32,1.0
36,1162,32,1.0
45,1187,32,1.0
21,1186,32,0.0
45,1153,32,1.0
45,1187,32,1.0
46,1134,32,1.0
56,1188,32,1.0
44,1134,32,1.0
58,1188,32,1.0
41,1198,32,1.0
69,1185,32,1.0
63,1157,32,1.0
48,1188,32,1.0
33,1139,32,1.0
29,1198,32,1.0
23,1157,32,0.0
43,1167,32,1.0
58,1188,32,1.0
36,1201,32,1.0
51,1194,32,1.0
37,1201,32,1.0
32,1188,32,1.0
35,1179,32,0.0
17,1178,32,0.0
47,1157,32,1.0
44,1181,32,1.0
17,1159,32,0.0
45,1134,32,1.0
53,1162,32,1.0
18,1188,32,0.0
39,1192,32,1.0
27,1168,32,0.0
21,1157,32,0.0
42,1168,32,1.0
37,1199,32,1.0
46,1157,32,0.0
42,10,32,1.0
40,1177,32,1.0
26,1177,32,1.0
26,1134,32,1.0
32,1134,32,1.0
38,1177,32,1.0
42,1196,32,1.0
16,1167,32,0.0
27,1163,32,1.0
18,1168,32,0.0
23,1163,32,0.0
37,1134,32,1.0
38,1178,32,1.0
39,1134,32,1.0
22,1153,32,0.0
46,1134,32,1.0
57,1199,32,1.0
34,1165,32,1.0
42,1187,32,1.0
41,1156,32,1.0
34,1152,32,1.0
31,1177,32,1.0
38,1187,32,1.0
32,1159,32,1.0
32,1134,32,1.0
34,1177,32,1.0
40,1204,32,1.0
37,1134,32,1.0
35,1081,32,1.0
50,1204,32,1.0
40,1168,32,1.0
36,1174,32,0.0
39,1188,32,1.0
39,1134,32,1.0
42,1156,32,1.0
51,1195,32,1.0
16,1167,32,1.0
21,1157,32,0.0
36,1188,32,1.0
30,1177,32,1.0
49,1194,32,1.0
49,1187,32,1.0
16,1134,32,0.0
17,1150,32,0.0
54,1205,32,1.0
29,1138,32,1.0
56,1156,32,1.0
35,1178,32,1.0
33,1168,32,1.0
40,1204,32,1.0
52,1166,32,1.0
29,1188,32,1.0
39,1188,32,1.0
65,1201,32,1.0
37,1199,32,1.0
29,1165,32,1.0
50,1163,32,1.0
20,1188,32,0.0
65,1187,32,1.0
46,1196,32,1.0
39,1167,32,1.0
48,1153,32,1.0
21,1134,32,0.0
12,1145,32,1.0
38,1167,32,1.0
34,1192,32,1.0
49,1187,32,1.0
35,1134,32,1.0
43,1156,32,1.0
18,1204,32,0.0
57,1157,32,1.0
8,1134,32,1.0
40,751,32,1.0
35,1175,32,0.0
34,1177,32,1.0
51,1188,32,1.0
38,1164,32,1.0
39,1134,32,1.0
38,1157,32,1.0
42,1134,32,1.0
26,1159,32,0.0
21,1134,32,0.0
42,1177,32,1.0
45,1208,32,1.0
39,1188,32,1.0
20,1142,32,0.0
33,1181,32,1.0
56,1167,32,1.0
46,1180,32,1.0
38,1177,32,1.0
19,1170,32,0.0
37,1134,32,1.0
53,1198,32,1.0
49,1159,32,1.0
43,1183,32,1.0
56,1134,32,1.0
36,1178,32,1.0
32,1159,32,1.0
30,1198,32,1.0
58,1133,32,1.0
22,1187,32,0.0
34,1157,32,1.0
33,1188,32,1.0
41,1134,32,1.0
43,1178,32,1.0
50,1188,32,1.0
51,1181,32,1.0
34,9,32,1.0
36,1201,32,1.0
44,1190,32,1.0
21,1204,32,0.0
23,1134,32,0.0
33,1201,32,1.0
34,1178,32,1.0
29,1134,32,0.0
33,1190,32,1.0
27,1141,32,0.0
30,1188,32,1.0
38,1188,32,1.0
59,1196,32,1.0
43,1134,32,1.0
22,1159,32,0.0
34,1134,32,1.0
21,1188,32,0.0
45,1187,32,1.0
34,1134,32,1.0
44,1167,32,1.0
39,1188,32,1.0
23,1134,32,0.0
53,1180,32,0.0
21,1204,32,0.0
43,1204,32,1.0
47,1178,32,1.0
32,1188,32,0.0
40,1134,32,1.0
38,1134,32,1.0
58,1167,32,1.0
38,1187,32,1.0
26,1187,32,0.0
47,1147,32,1.0
31,1152,32,1.0
17,1157,32,0.0
39,1134,32,1.0
44,1193,32,1.0
26,1134,32,0.0
68,1167,32,1.0
33,1177,32,1.0
48,1195,32,1.0
39,1170,32,1.0
39,1134,32,1.0
47,1188,32,1.0
30,1134,32,1.0
32,1201,32,1.0
35,1177,32,1.0
30,1134,32,1.0
20,1188,32,0.0
41,1158,32,1.0
44,1165,32,0.0
24,1134,32,0.0
50,1204,32,1.0
26,1167,32,0.0
56,1187,32,1.0
49,1134,32,1.0
34,1187,32,1.0
52,1152,32,1.0
27,1178,32,0.0
54,1177,32,1.0
35,1185,32,1.0
26,1197,32,0.0
30,1134,32,1.0
57,1134,32,1.0
53,1188,32,1.0
15,1134,32,0.0
18,1186,32,1.0
58,1141,32,1.0
58,1188,32,1.0
31,1178,32,1.0
30,1190,32,1.0
30,1134,32,1.0
25,1179,32,0.0
18,1134,32,0.0
40,1188,32,1.0
39,1134,32,1.0
22,1134,32,0.0
61,1134,32,1.0
26,1156,32,1.0
62,1134,32,1.0
37,1204,32,0.0
9,1139,32,1.0
23,1188,32,0.0
40,1158,32,0.0
36,1199,32,1.0
41,1134,32,1.0
35,1169,32,1.0
35,1134,32,1.0
31,1198,32,1.0
41,1168,32,1.0
20,1134,32,0.0
42,1134,32,1.0
41,1188,32,1.0
37,1134,32,1.0
33,1157,32,1.0
24,1134,32,0.0
16,1188,32,1.0
47,1176,32,1.0
33,1204,32,1.0
58,1177,32,1.0
44,1134,32,1.0
66,1188,32,1.0
36,1134,32,1.0
9,1157,32,1.0
66,1134,32,1.0
34,1134,32,1.0
36,1134,32,1.0
48,1162,32,1.0
35,1192,32,1.0
27,1188,32,1.0
46,1188,32,1.0
42,1154,32,1.0
65,1178,32,1.0
37,1187,32,0.0
46,1190,32,1.0
7,1207,32,1.0
36,1134,32,1.0
52,1183,32,1.0
65,1175,32,1.0
53,1188,32,1.0
31,1154,32,1.0
59,1156,32,1.0
34,1045,32,1.0
23,1134,32,0.0
29,1141,32,1.0
32,1198,32,1.0
28,1168,32,0.0
41,1186,32,1.0
53,1141,32,1.0
24,1160,32,0.0
28,1134,32,1.0
56,1201,32,1.0
32,1134,32,1.0
52,519,32,1.0
32,1178,32,1.0
46,1178,32,0.0
57,1134,32,1.0
39,1186,32,1.0
39,1134,32,1.0
61,1134,32,1.0
36,1186,32,1.0
40,1169,32,1.0
43,1134,32,1.0
34,1188,32,1.0
47,1134,32,1.0
45,1192,32,1.0
28,1134,32,1.0
57,1177,32,1.0
43,1188,32,1.0
30,1201,32,1.0
44,1134,32,1.0
20,1134,32,0.0
41,1196,32,1.0
36,1198,32,1.0
43,1137,32,1.0
17,1153,32,0.0
54,2,32,1.0
33,1134,32,1.0
39,1134,32,1.0
54,1188,32,1.0
28,1134,32,1.0
38,1165,32,1.0
43,1134,32,1.0
45,1134,32,1.0
35,1204,32,1.0
41,1162,32,1.0
35,1134,32,1.0
36,1134,32,1.0
35,1187,32,1.0
47,1134,32,1.0
46,1177,32,1.0
17,1205,32,0.0
27,80,32,1.0
41,1168,32,1.0
19,1204,32,0.0
40,1171,32,1.0
51,1188,32,1.0
39,1167,32,1.0
42,1204,32,1.0
40,1165,32,1.0
16,1204,32,0.0
34,1167,32,1.0
30,1207,32,0.0
52,1134,32,1.0
52,1188,32,1.0
52,1183,32,1.0
38,1180,32,1.0
40,1203,32,1.0
43,1187,32,1.0
47,1202,32,1.0
29,1188,32,1.0
22,1134,32,0.0
19,1198,32,0.0
42,1134,32,1.0
42,1188,32,1.0
46,1161,32,1.0
36,1204,32,1.0
27,1134,32,1.0
50,1167,32,1.0
33,1156,32,1.0
63,1185,32,1.0
31,1196,32,1.0
42,1134,32,1.0
26,1208,32,1.0
39,1187,32,1.0
37,1168,32,1.0
43,1156,32,1.0
22,1134,32,0.0
48,1173,32,1.0
29,1189,32,1.0
34,1187,32,1.0
18,1167,32,0.0
25,1166,32,0.0
42,1134,32,1.0
40,1134,32,1.0
46,255,32,1.0
24,1157,32,0.0
34,1134,32,1.0
40,1190,32,1.0
21,1194,32,0.0
18,1179,32,0.0
58,1139,32,1.0
35,1134,32,1.0
33,1201,32,1.0
48,1188,32,1.0
30,1179,32,1.0
38,1134,32,1.0
33,1133,32,0.0
40,1150,32,1.0
39,1182,32,1.0
14,1134,32,0.0
47,1177,32,1.0
30,1188,32,1.0
49,1188,32,1.0
38,1134,32,0.0
32,1188,32,1.0
41,1134,32,1.0
63,1134,32,1.0
23,1201,32,0.0
26,1193,32,0.0
45,1157,32,1.0
35,1134,32,1.0
21,1157,32,0.0
26,1188,32,0.0
34,1202,32,1.0
48,1200,32,1.0
41,1134,32,1.0
43,1134,32,1.0
26,1157,32,0.0
38,1155,32,1.0
33,1134,32,0.0
16,1134,32,0.0
37,1134,32,1.0
33,1156,32,1.0
54,1203,32,1.0
30,1177,32,0.0
42,1167,32,1.0
51,1134,32,1.0
14,1201,32,0.0
38,1188,32,1.0
63,1134,32,1.0
56,1134,32,1.0
33,1134,32,1.0
40,1188,32,1.0
38,1160,32,1.0
29,1150,32,0.0
62,1188,32,1.0
44,1203,32,1.0
47,1201,32,1.0
21,1162,32,0.0
43,7,32,1.0
20,1134,32,0.0
54,1163,32,1.0
56,684,32,1.0
27,1187,32,1.0
38,1188,32,1.0
57,1134,32,1.0
51,1204,32,0.0
38,1134,32,1.0
9,1134,32,1.0
53,1177,32,1.0
31,1171,32,1.0
35,1134,32,0.0
33,1201,32,1.0
47,1186,32,1.0
18,1178,32,0.0
36,1178,32,1.0
42,1178,32,1.0
21,1157,32,0.0
60,1134,32,1.0
48,1134,32,1.0
46,1165,32,1.0
62,1186,32,1.0
49,1190,32,1.0
31,1181,32,1.0
19,1188,32,0.0
39,1167,32,1.0
55,1208,32,1.0
67,1141,32,1.0
34,1151,32,1.0
37,1188,32,1.0
55,1134,32,1.0
38,1142,32,1.0
49,1181,32,1.0
35,1179,32,1.0
21,1134,32,0.0
57,1208,32,1.0
31,1198,32,1.0
33,1202,32,1.0
20,1189,32,0.0
42,1178,32,1.0
22,1134,32,0.0
42,1134,32,0.0
34,1188,32,1.0
13,1188,32,1.0
44,1162,32,1.0
17,1134,32,0.0
41,1141,32,1.0
52,1134,32,0.0
61,1134,32,1.0
40,1188,32,1.0
38,1187,32,1.0
39,1204,32,1.0
38,1188,32,1.0
47,1134,32,1.0
30,1183,32,1.0
17,1208,32,0.0
35,1201,32,1.0
18,1157,32,0.0
33,1134,32,1.0
21,1134,32,0.0
29,1183,32,0.0
37,1187,32,0.0
16,1175,32,1.0
35,1157,32,1.0
35,1178,32,1.0
36,1168,32,1.0
38,1167,32,1.0
17,1183,32,0.0
47,1187,32,1.0
37,1188,32,1.0
23,1183,32,0.0
29,1167,32,1.0
40,1211,32,1.0
46,1134,32,1.0
48,1134,32,1.0
33,1203,32,1.0
36,1177,32,1.0
47,1159,32,1.0
34,1202,32,1.0
46,1134,32,1.0
26,1134,32,1.0
44,1167,32,1.0
36,1134,32,1.0
61,1134,32,1.0
56,1178,32,1.0
40,1167,32,1.0
57,1134,32,1.0
33,1181,32,1.0
35,1188,32,1.0
18,1134,32,0.0
31,1134,32,1.0
55,1204,32,1.0
35,1134,32,1.0
40,1195,32,1.0
42,1134,32,1.0
31,1178,32,1.0
32,1194,32,1.0
45,1134,32,1.0
43,1204,32,1.0
40,1134,32,1.0
33,1211,32,1.0
24,1160,32,0.0
36,1134,32,1.0
46,1167,32,1.0
35,1178,32,1.0
56,1134,32,1.0
43,1187,32,1.0
58,1188,32,1.0
59,1134,32,1.0
31,1173,32,1.0
35,1183,32,1.0
14,1148,32,0.0
37,1201,32,1.0
51,1201,32,1.0
32,1150,32,0.0
34,1213,32,1.0
38,1157,32,1.0
51,1162,32,1.0
42,1134,32,1.0
38,9,32,1.0
30,1177,32,1.0
34,1154,32,1.0
15,1180,32,1.0
61,61,32,1.0
34,1134,32,0.0
64,1188,32,1.0
44,1185,32,1.0
37,1141,32,1.0
60,1204,32,1.0
21,1191,32,0.0
30,1134,32,1.0
42,1186,32,1.0
52,1198,32,1.0
57,1195,32,1.0
44,1163,32,1.0
46,1167,32,1.0
63,1188,32,1.0
15,1134,32,0.0
53,1134,32,1.0
41,1176,32,1.0
21,1190,32,0.0
41,1154,32,1.0
29,1188,32,1.0
53,1134,32,1.0
40,1147,32,1.0
38,1204,32,1.0
39,1185,32,1.0
25,1186,32,0.0
29,1134,32,1.0
42,1150,32,1.0
32,1171,32,1.0
36,1188,32,1.0
44,1188,32,0.0
30,1188,32,1.0
27,1188,32,1.0
55,1188,32,1.0
48,1157,32,1.0
40,60,32,1.0
38,1134,32,1.0
39,9,32,0.0
15,1177,32,0.0
58,1188,32,1.0
33,1201,32,1.0
48,1163,32,1.0
40,1179,32,1.0
44,1188,32,1.0
41,1134,32,1.0
35,1134,32,1.0
33,1137,32,1.0
32,1170,32,1.0
33,1188,32,1.0
36,1179,32,1.0
28,1134,32,1.0
52,1134,32,1.0
44,1188,32,1.0
36,1134,32,1.0
55,1170,32,1.0
37,1134,32,1.0
30,1188,32,1.0
18,1183,32,0.0
39,1134,32,1.0
30,1134,32,1.0
27,1188,32,1.0
35,1134,32,1.0
35,1188,32,1.0
24,1188,32,0.0
52,1178,32,1.0
51,1160,32,1.0
43,1178,32,1.0
25,1134,32,0.0
39,1162,32,1.0
57,1188,32,1.0
35,1134,32,1.0
8,1168,32,1.0
32,1185,32,1.0
19,1160,32,0.0
49,1165,32,1.0
35,1204,32,1.0
57,1192,32,0.0
36,1170,32,1.0
56,60,32,1.0
62,1134,32,1.0
40,1188,32,1.0
38,1134,32,1.0
37,1183,32,1.0
46,1188,32,1.0
24,1157,32,0.0
66,1211,32,1.0
45,1134,32,1.0
16,1175,32,0.0
34,1178,32,1.0
37,1134,32,1.0
18,1197,32,0.0
45,1190,32,1.0
21,1150,32,0.0
35,1157,32,1.0
47,1188,32,1.0
27,1141,32,0.0
43,1202,32,1.0
51,1185,32,0.0
45,1167,32,1.0
38,1190,32,1.0
21,1134,32,0.0
33,1204,32,1.0
28,1178,32,1.0
41,1188,32,1.0
44,1188,32,1.0
17,1181,32,0.0
34,1195,32,1.0
51,1187,32,1.0
25,1187,32,0.0
40,1134,32,1.0
34,1134,32,1.0
41,1165,32,1.0
50,1195,32,1.0
43,1165,32,1.0
49,1188,32,1.0
50,1158,32,1.0
46,1134,32,1.0
35,1170,32,1.0
23,1134,32,0.0
32,1134,32,1.0
36,1200,32,0.0
15,1184,32,0.0
35,1175,32,1.0
47,1177,32,1.0
31,1156,32,1.0
36,1167,32,1.0
32,1188,32,1.0
44,1157,32,1.0
52,1162,32,1.0
24,1200,32,0.0
34,1206,32,1.0
55,127,32,1.0
52,1160,32,1.0
47,1169,32,1.0
42,1204,32,1.0
24,1198,32,0.0
33,1204,32,1.0
30,1178,32,1.0
43,1142,32,1.0
42,1167,32,1.0
40,1201,32,1.0
46,1141,32,1.0
38,520,32,0.0
20,1156,32,0.0
17,1178,32,0.0
25,1178,32,0.0
36,1148,32,1.0
37,1187,32,1.0
32,1134,32,1.0
38,1134,32,0.0
40,1187,32,1.0
31,1163,32,1.0
54,1148,32,0.0
65,1179,32,1.0
42,1134,32,1.0
46,1188,32,1.0
22,1201,32,0.0
49,1165,32,1.0
52,1179,32,1.0
30,1199,32,1.0
37,61,32,1.0
47,1187,32,1.0
23,1147,32,0.0
30,1198,32,1.0
45,78,32,1.0
45,1134,32,1.0
47,1178,32,0.0
22,1168,32,0.0
40,1134,32,1.0
57,1196,32,1.0
34,1148,32,1.0
42,1192,32,1.0
46,1188,32,1.0
43,1134,32,1.0
28,1166,32,1.0
10,1134,32,1.0
9,1177,32,1.0
41,1203,32,1.0
32,1204,32,1.0
28,1188,32,1.0
32,1202,32,1.0
64,1150,32,1.0
32,1188,32,1.0
31,1179,32,1.0
45,1155,32,1.0
36,1134,32,1.0
44,1134,32,1.0
35,1177,32,1.0
65,1134,32,1.0
40,1134,32,1.0
48,1134,32,1.0
38,1170,32,1.0
38,1188,32,1.0
38,1169,32,1.0
46,1154,32,1.0
48,1134,32,1.0
48,1134,32,0.0
18,1200,32,0.0
22,1182,32,0.0
19,1156,32,0.0
53,1185,32,1.0
37,1133,32,1.0
39,580,32,1.0
23,1134,32,0.0
22,1188,32,0.0
20,1165,32,0.0
42,1202,32,1.0
48,1151,32,1.0
40,1185,32,1.0
58,1188,32,1.0
59,1181,32,0.0
17,1134,32,0.0
38,1188,32,1.0
48,1188,32,1.0
42,1201,32,1.0
37,1160,32,1.0
35,1197,32,1.0
16,1202,32,0.0
16,1188,32,0.0
38,1169,32,1.0
59,1141,32,1.0
38,1202,32,1.0
38,1183,32,1.0
56,1134,32,1.0
37,1187,32,1.0
30,1154,32,1.0
23,297,32,0.0
45,1167,32,1.0
28,1134,32,1.0
44,1183,32,1.0
49,1168,32,1.0
42,1178,32,1.0
42,1188,32,1.0
20,1198,32,0.0
61,1178,32,1.0
17,1164,32,0.0
30,1201,32,1.0
49,1142,32,0.0
42,1134,32,1.0
49,1166,32,1.0
41,1134,32,1.0
32,1183,32,1.0
56,1137,32,1.0
40,1142,32,1.0
69,1134,32,1.0
65,1188,32,1.0
37,1157,32,1.0
43,1163,32,1.0
44,1156,32,1.0
35,1134,32,1.0
19,1157,32,0.0
50,1182,32,1.0
39,1158,32,1.0
47,1134,32,1.0
41,1157,32,1.0
41,1183,32,1.0
21,1202,32,0.0
29,1134,32,1.0
27,1134,32,1.0
40,1134,32,1.0
25,1134,32,0.0
53,1181,32,1.0
51,1157,32,1.0
43,1134,32,1.0
21,9,32,0.0
32,1148,32,1.0
55,1204,32,1.0
51,1157,32,1.0
27,1134,32,1.0
50,1188,32,1.0
44,1141,32,1.0
30,1188,32,1.0
61,1164,32,0.0
23,1171,32,0.0
46,1193,32,1.0
39,1204,32,1.0
58,1211,32,0.0
46,1134,32,1.0
32,1134,32,1.0
40,1157,32,1.0
59,1190,32,0.0
42,1186,32,1.0
46,1134,32,1.0
36,1197,32,1.0
31,1134,32,1.0
30,1157,32,1.0
19,1139,32,0.0
42,1137,32,1.0
39,1175,32,1.0
19,1178,32,0.0
27,1187,32,0.0
33,1134,32,1.0
39,177,32,1.0
51,1183,32,1.0
38,1134,32,1.0
25,1208,32,0.0
47,1160,32,1.0
16,1203,32,0.0
18,1160,32,0.0
52,1188,32,1.0
35,1159,32,1.0
21,1156,32,0.0
39,1201,32,1.0
47,1156,32,1.0
21,1165,32,0.0
58,1164,32,1.0
62,1134,32,1.0
49,162,32,1.0
17,1157,32,0.0
33,1157,32,1.0
53,1177,32,1.0
56,1134,32,1.0
38,1134,32,1.0
54,1188,32,1.0
41,1134,32,1.0
36,1161,32,1.0
46,1185,32,0.0
23,1138,32,0.0
45,1134,32,1.0
54,1134,32,1.0
32,1134,32,1.0
53,1192,32,1.0
55,0,32,1.0
29,1193,32,1.0
20,1165,32,0.0
21,1198,32,0.0
53,1165,32,1.0
9,1188,32,1.0
56,1178,32,1.0
44,1153,32,1.0
49,1134,32,1.0
24,1145,32,0.0
36,1134,32,1.0
68,1179,32,1.0
6,1134,32,1.0
51,1201,32,1.0
26,1134,32,1.0
19,1141,32,0.0
39,1177,32,1.0
36,1174,32,1.0
24,1208,32,0.0
50,1163,32,1.0
58,1197,32,1.0
45,1155,32,1.0
20,1156,32,0.0
31,1134,32,1.0
57,1134,32,1.0
45,1177,32,1.0
29,1160,32,1.0
30,1177,32,1.0
29,1188,32,1.0
39,1134,32,1.0
62,1145,32,1.0
45,1134,32,1.0
52,1155,32,1.0
30,1187,32,1.0
23,1206,32,0.0
38,1134,32,1.0
43,1167,32,1.0
50,1188,32,1.0
33,1134,32,1.0
44,1134,32,1.0
27,1134,32,1.0
35,1192,32,1.0
36,1134,32,1.0
35,1188,32,1.0
31,1177,32,1.0
42,1188,32,1.0
40,1134,32,1.0
49,1134,32,1.0
34,1194,32,1.0
33,1179,32,1.0
23,1134,32,0.0
57,1188,32,1.0
41,1167,32,1.0
38,1134,32,1.0
45,1134,32,1.0
39,1208,32,1.0
39,1134,32,1.0
40,1167,32,1.0
47,1195,32,1.0
61,1178,32,1.0
48,1175,32,0.0
41,1134,32,1.0
34,1141,32,1.0
34,1156,32,1.0
35,1197,32,1.0
18,1157,32,0.0
22,1185,32,0.0
51,1203,32,0.0
8,1134,32,1.0
24,1134,32,0.0
57,1204,32,1.0
47,1134,32,1.0
41,1182,32,1.0
50,1188,32,1.0
71,1185,32,1.0
59,1204,32,1.0
34,1170,32,1.0
38,1185,32,1.0
55,70,32,0.0
38,1201,32,1.0
31,1167,32,1.0
42,1134,32,1.0
60,1178,32,1.0
19,1157,32,0.0
33,1134,32,1.0
35,1208,32,1.0
44,1152,32,1.0
35,1139,32,1.0
52,1199,32,1.0
27,1148,32,1.0
19,1198,32,0.0
49,1181,32,1.0
37,1134,32,1.0
8,1134,32,1.0
53,1188,32,1.0
40,1205,32,1.0
37,1147,32,1.0
42,1134,32,1.0
41,1141,32,1.0
35,1168,32,1.0
63,1178,32,1.0
45,1198,32,1.0
34,1134,32,1.0
32,1188,32,1.0
39,1134,32,1.0
38,1206,32,1.0
39,1211,32,1.0
30,1134,32,1.0
46,1159,32,1.0
36,1134,32,1.0
38,1134,32,1.0
58,1204,32,1.0
53,1181,32,1.0
29,604,32,1.0
36,1160,32,0.0
25,1134,32,0.0
39,1134,32,1.0
33,1134,32,1.0
45,1134,32,1.0
38,1187,32,1.0
46,1070,32,1.0
47,1204,32,1.0
27,1134,32,1.0
28,1134,32,1.0
51,1188,32,1.0
23,1188,32,0.0
47,1177,32,1.0
41,1157,32,1.0
38,1188,32,1.0
53,1155,32,1.0
37,1190,32,1.0
19,1179,32,0.0
36,1187,32,0.0
22,1196,32,0.0
33,1193,32,1.0
53,1134,32,1.0
39,1153,32,1.0
16,1134,32,1.0
58,1134,32,1.0
62,1134,32,1.0
31,1170,32,1.0
33,1134,32,1.0
28,1188,32,1.0
34,1188,32,1.0
59,1185,32,1.0
19,1134,32,0.0
20,1177,32,0.0
23,1186,32,0.0
37,1134,32,1.0
38,1195,32,1.0
42,1198,32,1.0
18,1157,32,0.0
24,1165,32,0.0
23,1188,32,0.0
41,806,32,1.0
35,1134,32,1.0
38,1134,32,1.0
48,1188,32,1.0
52,1175,32,1.0
22,1134,32,0.0
24,1194,32,0.0
45,1192,32,1.0
59,1134,32,1.0
40,204,32,1.0
20,1134,32,0.0
28,1178,32,1.0
